Price,Adj Close,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
2020-05-01,70.22834777832031,72.26750183105469,74.75,71.4625015258789,71.5625,240616800
2020-05-04,71.22201538085938,73.29000091552734,73.42250061035156,71.58000183105469,72.2925033569336,133568000
2020-05-05,72.29098510742188,74.38999938964844,75.25,73.61499786376953,73.76499938964844,147751200
2020-05-06,73.03681182861328,75.15750122070312,75.80999755859375,74.71749877929688,75.11499786376953,142333600
2020-05-07,73.7923583984375,75.93499755859375,76.2925033569336,75.49250030517578,75.80500030517578,115215200
2020-05-08,75.54875946044922,77.53250122070312,77.5875015258789,76.07250213623047,76.41000366210938,133838400
2020-05-11,76.737548828125,78.75250244140625,79.26249694824219,76.80999755859375,77.0250015258789,145946400
2020-05-12,75.86058807373047,77.85250091552734,79.92250061035156,77.72750091552734,79.4574966430664,162301200
2020-05-13,74.94458770751953,76.9124984741211,78.98750305175781,75.80249786376953,78.0374984741211,200622400
2020-05-14,75.405029296875,77.38500213623047,77.44750213623047,75.38249969482422,76.12750244140625,158929200
2020-05-15,74.95922088623047,76.92749786376953,76.9749984741211,75.05249786376953,75.0875015258789,166348400
2020-05-18,76.72535705566406,78.73999786376953,79.125,77.58000183105469,78.2925033569336,135178400
2020-05-19,76.28199768066406,78.28500366210938,79.62999725341797,78.25250244140625,78.75749969482422,101729600
2020-05-20,77.76555633544922,79.80750274658203,79.87999725341797,79.12999725341797,79.16999816894531,111504800
2020-05-21,77.18576049804688,79.2125015258789,80.22250366210938,78.96749877929688,79.66500091552734,102688800
2020-05-22,77.68273162841797,79.72250366210938,79.80750274658203,78.8375015258789,78.94249725341797,81803200
2020-05-26,77.15653991699219,79.18250274658203,81.05999755859375,79.125,80.875,125522000
2020-05-27,77.49270629882812,79.52749633789062,79.67749786376953,78.27249908447266,79.03500366210938,112945200
2020-05-28,77.52680969238281,79.5625,80.86000061035156,78.90750122070312,79.19249725341797,133560800
2020-05-29,77.45128631591797,79.48500061035156,80.2874984741211,79.11750030517578,79.8125,153532400
2020-06-01,78.4037857055664,80.4625015258789,80.5875015258789,79.30249786376953,79.4375,80791200
2020-06-02,78.76676177978516,80.83499908447266,80.86000061035156,79.73249816894531,80.1875,87642800
2020-06-03,79.20035552978516,81.27999877929688,81.55000305175781,80.57499694824219,81.16500091552734,104491200
2020-06-04,78.5182876586914,80.58000183105469,81.40499877929688,80.19499969482422,81.09750366210938,87560400
2020-06-05,80.75455474853516,82.875,82.9375,80.80750274658203,80.8375015258789,137250400
2020-06-08,81.23202514648438,83.36499786376953,83.4000015258789,81.83000183105469,82.5625,95654400
2020-06-09,83.79715728759766,85.99749755859375,86.40249633789062,83.00250244140625,83.03500366210938,147712400
2020-06-10,85.95307159423828,88.20999908447266,88.69249725341797,86.52249908447266,86.9749984741211,166651600
2020-06-11,81.82640838623047,83.9749984741211,87.76499938964844,83.87000274658203,87.32749938964844,201662400
2020-06-12,82.5328598022461,84.69999694824219,86.94999694824219,83.55500030517578,86.18000030517578,200146000
2020-06-15,83.55355072021484,85.74749755859375,86.41999816894531,83.1449966430664,83.3125,138808800
2020-06-16,85.7679214477539,88.0199966430664,88.30000305175781,86.18000030517578,87.86499786376953,165428800
2020-06-17,85.6485595703125,87.89749908447266,88.8499984741211,87.77249908447266,88.7874984741211,114406400
2020-06-18,85.68266296386719,87.93250274658203,88.36250305175781,87.30500030517578,87.85250091552734,96820400
2020-06-19,85.19302368164062,87.43000030517578,89.13999938964844,86.2874984741211,88.66000366210938,264476000
2020-06-22,87.4219970703125,89.71749877929688,89.86499786376953,87.7874984741211,87.83499908447266,135445200
2020-06-23,89.28797912597656,91.63249969482422,93.09500122070312,90.56749725341797,91.0,212155600
2020-06-24,87.71186828613281,90.01499938964844,92.19750213623047,89.62999725341797,91.25,192623200
2020-06-25,88.87628936767578,91.20999908447266,91.25,89.39250183105469,90.17500305175781,137522400
2020-06-26,86.14551544189453,88.40750122070312,91.33000183105469,88.25499725341797,91.10250091552734,205256800
2020-06-29,88.130859375,90.44499969482422,90.5425033569336,87.81999969482422,88.3125,130646000
2020-06-30,88.86656951904297,91.19999694824219,91.49500274658203,90.0,90.0199966430664,140223200
2020-07-01,88.69847106933594,91.02749633789062,91.83999633789062,90.97750091552734,91.27999877929688,110737200
2020-07-02,88.69847106933594,91.02749633789062,92.61750030517578,90.91000366210938,91.9625015258789,114041600
2020-07-06,91.0711669921875,93.4625015258789,93.94499969482422,92.46749877929688,92.5,118655600
2020-07-07,90.78857421875,93.17250061035156,94.65499877929688,93.05750274658203,93.85250091552734,112424400
2020-07-08,92.9030532836914,95.34249877929688,95.375,94.08999633789062,94.18000030517578,117092000
2020-07-09,93.30258178710938,95.75250244140625,96.31749725341797,94.67250061035156,96.26249694824219,125642800
2020-07-10,93.4657974243164,95.91999816894531,95.9800033569336,94.70500183105469,95.33499908447266,90257200
2020-07-13,93.03462219238281,95.47750091552734,99.95500183105469,95.25749969482422,97.26499938964844,191649200
2020-07-14,94.5741958618164,97.05750274658203,97.25499725341797,93.87750244140625,94.83999633789062,170989200
2020-07-15,95.224609375,97.7249984741211,99.24749755859375,96.48999786376953,98.98999786376953,153198000
2020-07-16,94.0528793334961,96.52249908447266,97.40499877929688,95.90499877929688,96.5625,110577600
2020-07-17,93.86286163330078,96.32749938964844,97.14749908447266,95.83999633789062,96.98750305175781,92186800
2020-07-20,95.84092712402344,98.35749816894531,98.5,96.0625,96.4175033569336,90318000
2020-07-21,94.51815795898438,97.0,99.25,96.74250030517578,99.17250061035156,103433200
2020-07-22,94.78369140625,97.27249908447266,97.9749984741211,96.60250091552734,96.69249725341797,89001600
2020-07-23,90.4694595336914,92.84500122070312,97.07749938964844,92.01000213623047,96.99749755859375,197004400
2020-07-24,90.24533081054688,92.61499786376953,92.97000122070312,89.1449966430664,90.98750305175781,185438800
2020-07-27,92.3841781616211,94.80999755859375,94.90499877929688,93.4800033569336,93.70999908447266,121214000
2020-07-28,90.86654663085938,93.25250244140625,94.55000305175781,93.24749755859375,94.36750030517578,103625600
2020-07-29,92.6082992553711,95.04000091552734,95.2300033569336,93.7125015258789,93.75,90329200
2020-07-30,93.7288818359375,96.19000244140625,96.29750061035156,93.76750183105469,94.1875,158130000
2020-07-31,103.54122161865234,106.26000213623047,106.41500091552734,100.82499694824219,102.88500213623047,374336800
2020-08-03,106.15023040771484,108.9375,111.63749694824219,107.89250183105469,108.19999694824219,308151200
2020-08-04,106.85911560058594,109.66500091552734,110.79000091552734,108.38749694824219,109.13249969482422,173071600
2020-08-05,107.2464370727539,110.0625,110.39250183105469,108.89749908447266,109.37750244140625,121776800
2020-08-06,110.98816680908203,113.90249633789062,114.4124984741211,109.79750061035156,110.40499877929688,202428800
2020-08-07,108.46478271484375,111.11250305175781,113.67500305175781,110.2925033569336,113.20500183105469,198045600
2020-08-10,110.04129028320312,112.72750091552734,113.7750015258789,110.0,112.5999984741211,212403600
2020-08-11,106.76868438720703,109.375,112.48249816894531,109.10749816894531,111.97000122070312,187902400
2020-08-12,110.31707763671875,113.01000213623047,113.2750015258789,110.29750061035156,110.49749755859375,165598000
2020-08-13,112.26941680908203,115.01000213623047,116.0425033569336,113.92749786376953,114.43000030517578,210082000
2020-08-14,112.16934204101562,114.90750122070312,115.0,113.04499816894531,114.83000183105469,165565200
2020-08-17,111.87651062011719,114.60749816894531,116.0875015258789,113.9625015258789,116.0625,119561600
2020-08-18,112.80874633789062,115.5625,116.0,114.00749969482422,114.35250091552734,105633600
2020-08-19,112.95028686523438,115.7074966430664,117.1624984741211,115.61000061035156,115.98249816894531,145538000
2020-08-20,115.45661163330078,118.2750015258789,118.39250183105469,115.73249816894531,115.75,126907200
2020-08-21,121.4063720703125,124.37000274658203,124.86750030517578,119.25,119.26249694824219,338054800
2020-08-24,122.8584213256836,125.85749816894531,128.78500366210938,123.9375,128.69749450683594,345937600
2020-08-25,121.85053253173828,124.82499694824219,125.18000030517578,123.05249786376953,124.69750213623047,211495600
2020-08-26,123.50757598876953,126.52249908447266,126.99250030517578,125.0824966430664,126.18000030517578,163022400
2020-08-27,122.0311279296875,125.01000213623047,127.48500061035156,123.8324966430664,127.14250183105469,155552400
2020-08-28,121.83345031738281,124.80750274658203,126.44249725341797,124.57749938964844,126.01249694824219,187630000
2020-08-31,125.96507263183594,129.0399932861328,131.0,126.0,127.58000183105469,225702700
2020-09-01,130.9825897216797,134.17999267578125,134.8000030517578,130.52999877929688,132.75999450683594,151948100
2020-09-02,128.26881408691406,131.39999389648438,137.97999572753906,127.0,137.58999633789062,200119000
2020-09-03,117.99951171875,120.87999725341797,128.83999633789062,120.5,126.91000366210938,257599600
2020-09-04,118.07762908935547,120.95999908447266,123.69999694824219,110.88999938964844,120.06999969482422,332607200
2020-09-08,110.13157653808594,112.81999969482422,118.98999786376953,112.68000030517578,113.94999694824219,231366600
2020-09-09,114.52438354492188,117.31999969482422,119.13999938964844,115.26000213623047,117.26000213623047,176940500
2020-09-10,110.78562927246094,113.48999786376953,120.5,112.5,120.36000061035156,182274400
2020-09-11,109.33113098144531,112.0,115.2300033569336,110.0,114.56999969482422,180860300
2020-09-14,112.61105346679688,115.36000061035156,115.93000030517578,112.80000305175781,114.72000122070312,140150100
2020-09-15,112.78678131103516,115.54000091552734,118.83000183105469,113.61000061035156,118.33000183105469,184642000
2020-09-16,109.45804595947266,112.12999725341797,116.0,112.04000091552734,115.2300033569336,154679000
2020-09-17,107.71068572998047,110.33999633789062,112.19999694824219,108.70999908447266,109.72000122070312,178011000
2020-09-18,104.2940902709961,106.83999633789062,110.87999725341797,106.08999633789062,110.4000015258789,287104900
2020-09-21,107.4568862915039,110.08000183105469,110.19000244140625,103.0999984741211,104.54000091552734,195713800
2020-09-22,109.14566802978516,111.80999755859375,112.86000061035156,109.16000366210938,112.68000030517578,183055400
2020-09-23,104.5674057006836,107.12000274658203,112.11000061035156,106.7699966430664,111.62000274658203,150718700
2020-09-24,105.6412124633789,108.22000122070312,110.25,105.0,105.16999816894531,167743300
2020-09-25,109.60443878173828,112.27999877929688,112.44000244140625,107.66999816894531,108.43000030517578,149981400
2020-09-28,112.2206039428711,114.95999908447266,115.31999969482422,112.77999877929688,115.01000213623047,137672400
2020-09-29,111.371337890625,114.08999633789062,115.30999755859375,113.56999969482422,114.55000305175781,99382200
2020-09-30,113.05033111572266,115.80999755859375,117.26000213623047,113.62000274658203,113.79000091552734,142675200
2020-10-01,114.00699615478516,116.79000091552734,117.72000122070312,115.83000183105469,117.63999938964844,116120400
2020-10-02,110.32684326171875,113.0199966430664,115.37000274658203,112.22000122070312,112.88999938964844,144712000
2020-10-05,113.72389221191406,116.5,116.6500015258789,113.55000305175781,113.91000366210938,106243800
2020-10-06,110.46349334716797,113.16000366210938,116.12000274658203,112.25,115.69999694824219,161498200
2020-10-07,112.3377456665039,115.08000183105469,115.55000305175781,114.12999725341797,114.62000274658203,96849000
2020-10-08,112.23035430908203,114.97000122070312,116.4000015258789,114.58999633789062,116.25,83477200
2020-10-09,114.18269348144531,116.97000122070312,117.0,114.91999816894531,115.27999877929688,100506900
2020-10-12,121.43566131591797,124.4000015258789,125.18000030517578,119.27999877929688,120.05999755859375,240226800
2020-10-13,118.21427154541016,121.0999984741211,125.38999938964844,119.6500015258789,125.2699966430664,262330500
2020-10-14,118.30215454101562,121.19000244140625,123.02999877929688,119.62000274658203,121.0,150712000
2020-10-15,117.83360290527344,120.70999908447266,121.19999694824219,118.1500015258789,118.72000122070312,112559200
2020-10-16,116.1838607788086,119.0199966430664,121.55000305175781,118.80999755859375,121.27999877929688,115393800
2020-10-19,113.21630859375,115.9800033569336,120.41999816894531,115.66000366210938,119.95999908447266,120639300
2020-10-20,114.70984649658203,117.51000213623047,118.9800033569336,115.62999725341797,116.19999694824219,124423700
2020-10-21,114.08509063720703,116.87000274658203,118.70999908447266,116.44999694824219,116.66999816894531,89946000
2020-10-22,112.99179077148438,115.75,118.04000091552734,114.58999633789062,117.44999694824219,101988000
2020-10-23,112.29869079589844,115.04000091552734,116.55000305175781,114.27999877929688,116.38999938964844,82572600
2020-10-26,112.30846405029297,115.05000305175781,116.55000305175781,112.87999725341797,114.01000213623047,111850700
2020-10-27,113.82154083251953,116.5999984741211,117.27999877929688,114.54000091552734,115.48999786376953,92276800
2020-10-28,108.55020141601562,111.19999694824219,115.43000030517578,111.0999984741211,115.05000305175781,143937800
2020-10-29,112.57201385498047,115.31999969482422,116.93000030517578,112.19999694824219,112.37000274658203,146129200
2020-10-30,106.26595306396484,108.86000061035156,111.98999786376953,107.72000122070312,111.05999755859375,190272600
2020-11-02,106.17810821533203,108.7699966430664,110.68000030517578,107.31999969482422,109.11000061035156,122866900
2020-11-03,107.80828094482422,110.44000244140625,111.48999786376953,108.7300033569336,109.66000366210938,107624400
2020-11-04,112.21084594726562,114.94999694824219,115.58999633789062,112.3499984741211,114.13999938964844,138235500
2020-11-05,116.193603515625,119.02999877929688,119.62000274658203,116.87000274658203,117.94999694824219,126387100
2020-11-06,116.06161499023438,118.69000244140625,119.19999694824219,116.12999725341797,118.31999969482422,114457900
2020-11-09,113.74409484863281,116.31999969482422,121.98999786376953,116.05000305175781,120.5,154515300
2020-11-10,113.40184783935547,115.97000122070312,117.58999633789062,114.12999725341797,115.55000305175781,138023400
2020-11-11,116.8438949584961,119.48999786376953,119.62999725341797,116.44000244140625,117.19000244140625,112295000
2020-11-12,116.57008361816406,119.20999908447266,120.52999877929688,118.56999969482422,119.62000274658203,103162300
2020-11-13,116.61898803710938,119.26000213623047,119.66999816894531,117.87000274658203,119.44000244140625,81581900
2020-11-16,117.63595581054688,120.30000305175781,120.98999786376953,118.1500015258789,118.91999816894531,91183000
2020-11-17,116.74610900878906,119.38999938964844,120.66999816894531,118.95999908447266,119.55000305175781,74271000
2020-11-18,115.41622161865234,118.02999877929688,119.81999969482422,118.0,118.61000061035156,76322100
2020-11-19,116.01273345947266,118.63999938964844,119.05999755859375,116.80999755859375,117.58999633789062,74113000
2020-11-20,114.74150085449219,117.33999633789062,118.7699966430664,117.29000091552734,118.63999938964844,73604300
2020-11-23,111.32878112792969,113.8499984741211,117.62000274658203,113.75,117.18000030517578,127959300
2020-11-24,112.61956787109375,115.16999816894531,115.8499984741211,112.58999633789062,113.91000366210938,113874200
2020-11-25,113.46050262451172,116.02999877929688,116.75,115.16999816894531,115.55000305175781,76499200
2020-11-27,114.00811004638672,116.58999633789062,117.48999786376953,116.22000122070312,116.56999969482422,46691300
2020-11-30,116.41362762451172,119.05000305175781,120.97000122070312,116.80999755859375,116.97000122070312,169410200
2020-12-01,120.00236511230469,122.72000122070312,123.47000122070312,120.01000213623047,121.01000213623047,127728200
2020-12-02,120.35438537597656,123.08000183105469,123.37000274658203,120.88999938964844,122.0199966430664,89004200
2020-12-03,120.21748352050781,122.94000244140625,123.77999877929688,122.20999908447266,123.5199966430664,78967600
2020-12-04,119.54277038574219,122.25,122.86000061035156,121.5199966430664,122.5999984741211,78260400
2020-12-07,121.00955963134766,123.75,124.56999969482422,122.25,122.30999755859375,86712000
2020-12-08,121.62559509277344,124.37999725341797,124.9800033569336,123.08999633789062,124.37000274658203,82225500
2020-12-09,119.08319091796875,121.77999877929688,125.94999694824219,121.0,124.52999877929688,115089200
2020-12-10,120.5108413696289,123.23999786376953,123.87000274658203,120.1500015258789,120.5,81312200
2020-12-11,119.6992416381836,122.41000366210938,122.76000213623047,120.55000305175781,122.43000030517578,86939800
2020-12-14,119.08319091796875,121.77999877929688,123.3499984741211,121.54000091552734,122.5999984741211,79184500
2020-12-15,125.048095703125,127.87999725341797,127.9000015258789,124.12999725341797,124.33999633789062,157243700
2020-12-16,124.97966003417969,127.80999755859375,128.3699951171875,126.55999755859375,127.41000366210938,98208600
2020-12-17,125.84991455078125,128.6999969482422,129.5800018310547,128.0399932861328,128.89999389648438,94359800
2020-12-18,123.8551254272461,126.66000366210938,129.10000610351562,126.12000274658203,128.9600067138672,192541500
2020-12-21,125.39034271240234,128.22999572753906,128.30999755859375,123.44999694824219,125.0199966430664,121251600
2020-12-22,128.95950317382812,131.8800048828125,134.41000366210938,129.64999389648438,131.61000061035156,168904800
2020-12-23,128.0598907470703,130.9600067138672,132.42999267578125,130.77999877929688,132.16000366210938,88223700
2020-12-24,129.04750061035156,131.97000122070312,133.4600067138672,131.10000610351562,131.32000732421875,54930100
2020-12-28,133.6630096435547,136.69000244140625,137.33999633789062,133.50999450683594,133.99000549316406,124486200
2020-12-29,131.88333129882812,134.8699951171875,138.7899932861328,134.33999633789062,138.0500030517578,121047300
2020-12-30,130.75880432128906,133.72000122070312,135.99000549316406,133.39999389648438,135.5800018310547,96452100
2020-12-31,129.7515869140625,132.69000244140625,134.74000549316406,131.72000122070312,134.0800018310547,99116600
2021-01-04,126.54421997070312,129.41000366210938,133.61000061035156,126.76000213623047,133.52000427246094,143301900
2021-01-05,128.1087646484375,131.00999450683594,131.74000549316406,128.42999267578125,128.88999938964844,97664900
2021-01-06,123.79644775390625,126.5999984741211,131.0500030517578,126.37999725341797,127.72000122070312,155088000
2021-01-07,128.02076721191406,130.9199981689453,131.6300048828125,127.86000061035156,128.36000061035156,109578200
2021-01-08,129.12576293945312,132.0500030517578,132.6300048828125,130.22999572753906,132.42999267578125,105158200
2021-01-11,126.12373352050781,128.97999572753906,130.1699981689453,128.5,129.19000244140625,100384500
2021-01-12,125.94772338867188,128.8000030517578,129.69000244140625,126.86000061035156,128.5,91951100
2021-01-13,127.99142456054688,130.88999938964844,131.4499969482422,128.49000549316406,128.75999450683594,88636800
2021-01-14,126.05529022216797,128.91000366210938,131.0,128.75999450683594,130.8000030517578,90221800
2021-01-15,124.32449340820312,127.13999938964844,130.22000122070312,127.0,128.77999877929688,111598500
2021-01-19,124.99921417236328,127.83000183105469,128.7100067138672,126.94000244140625,127.77999877929688,90757300
2021-01-20,129.1061553955078,132.02999877929688,132.49000549316406,128.5500030517578,128.66000366210938,104319500
2021-01-21,133.83901977539062,136.8699951171875,139.6699981689453,133.58999633789062,133.8000030517578,120150900
2021-01-22,135.99029541015625,139.07000732421875,139.85000610351562,135.02000427246094,136.27999877929688,114459400
2021-01-25,139.75503540039062,142.9199981689453,145.08999633789062,136.5399932861328,143.07000732421875,157611700
2021-01-26,139.98973083496094,143.16000366210938,144.3000030517578,141.3699951171875,143.60000610351562,98390600
2021-01-27,138.9140625,142.05999755859375,144.3000030517578,140.41000366210938,143.42999267578125,140843800
2021-01-28,134.0541534423828,137.08999633789062,141.99000549316406,136.6999969482422,139.52000427246094,142621100
2021-01-29,129.0377197265625,131.9600067138672,136.74000549316406,130.2100067138672,135.8300018310547,177523800
2021-02-01,131.16949462890625,134.13999938964844,135.3800048828125,130.92999267578125,133.75,106239800
2021-02-02,132.0006866455078,134.99000549316406,136.30999755859375,134.61000061035156,135.72999572753906,83305400
2021-02-03,130.97389221191406,133.94000244140625,135.77000427246094,133.61000061035156,135.75999450683594,89880900
2021-02-04,134.34750366210938,137.38999938964844,137.39999389648438,134.58999633789062,136.3000030517578,84183100
2021-02-05,133.9312744140625,136.75999450683594,137.4199981689453,135.86000061035156,137.35000610351562,75693800
2021-02-08,134.0782012939453,136.91000366210938,136.9600067138672,134.9199981689453,136.02999877929688,71297200
2021-02-09,133.19677734375,136.00999450683594,137.8800048828125,135.85000610351562,136.6199951171875,76774200
2021-02-10,132.58961486816406,135.38999938964844,136.99000549316406,134.39999389648438,136.47999572753906,73046600
